open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
62.93,66.77,61.42,63.63,54730600.0,601208.SH,20260703,东材科技,NA,CNY
64.92,66.58,59.9,62.5,55967000.0,601208.SH,20260706,东材科技,NA,CNY
62.46,63.72,59.43,60.09,44107600.0,601208.SH,20260707,东材科技,NA,CNY
60.09,61.43,56.73,56.8,49099800.0,601208.SH,20260708,东材科技,NA,CNY
56.67,58.69,53.19,58.31,91179600.0,601208.SH,20260709,东材科技,NA,CNY
58.83,60.59,54.55,54.55,66615800.0,601208.SH,20260710,东材科技,NA,CNY
54.93,55.37,49.13,49.43,65089600.0,601208.SH,20260713,东材科技,NA,CNY
49.42,54.38,48.98,53.89,80537100.0,601208.SH,20260714,东材科技,NA,CNY
55.94,56.7,51.28,51.43,59772000.0,601208.SH,20260715,东材科技,NA,CNY
49.82,52.18,48.13,48.72,53619600.0,601208.SH,20260716,东材科技,NA,CNY
48.75,48.99,43.85,43.85,63856200.0,601208.SH,20260717,东材科技,NA,CNY
45.05,45.4,39.46,39.46,71929500.0,601208.SH,20260720,东材科技,NA,CNY
38.71,43.02,35.52,42.95,101572200.0,601208.SH,20260721,东材科技,NA,CNY
42.94,43.85,40.8,41.34,62937700.0,601208.SH,20260722,东材科技,NA,CNY
41.88,43.91,40.98,41.43,56411000.0,601208.SH,20260723,东材科技,NA,CNY
41.43,43.12,40.25,41.67,54686900.0,601208.SH,20260724,东材科技,NA,CNY
41.34,43.56,40.59,43.27,60072400.0,601208.SH,20260727,东材科技,NA,CNY
42.0,42.56,38.94,38.94,53288700.0,601208.SH,20260728,东材科技,NA,CNY
38.53,39.04,35.58,36.6,83092600.0,601208.SH,20260729,东材科技,NA,CNY
36.5,36.83,32.94,33.26,77225800.0,601208.SH,20260730,东材科技,NA,CNY
35.9,36.59,34.2,34.33,74282900.0,601208.SH,20260731,东材科技,NA,CNY
267.99,287.59,262.0,276.76,14907300.0,603256.SH,20260625,宏和科技,NA,CNY
275.39,304.0,275.39,297.0,17165100.0,603256.SH,20260626,宏和科技,NA,CNY
287.0,287.0,267.3,267.3,14173600.0,603256.SH,20260629,宏和科技,NA,CNY
256.02,280.0,256.02,265.33,15954900.0,603256.SH,20260630,宏和科技,NA,CNY
268.55,269.9,249.4,255.97,13981600.0,603256.SH,20260701,宏和科技,NA,CNY
244.9,253.2,233.0,233.23,16070600.0,603256.SH,20260702,宏和科技,NA,CNY
233.24,251.9,228.7,238.0,17093200.0,603256.SH,20260703,宏和科技,NA,CNY
238.23,241.74,214.2,219.33,18547700.0,603256.SH,20260706,宏和科技,NA,CNY
219.34,224.78,213.01,218.35,12527600.0,603256.SH,20260707,宏和科技,NA,CNY
222.72,223.99,204.68,205.0,14850300.0,603256.SH,20260708,宏和科技,NA,CNY
209.04,215.0,201.18,213.65,15455400.0,603256.SH,20260709,宏和科技,NA,CNY
215.0,224.14,206.0,206.03,14410800.0,603256.SH,20260710,宏和科技,NA,CNY
202.0,206.29,185.45,189.0,15622700.0,603256.SH,20260713,宏和科技,NA,CNY
189.02,207.9,186.56,206.05,16323000.0,603256.SH,20260714,宏和科技,NA,CNY
206.0,209.83,190.02,190.2,14211700.0,603256.SH,20260715,宏和科技,NA,CNY
178.04,187.88,173.79,177.0,15472800.0,603256.SH,20260716,宏和科技,NA,CNY
176.8,179.79,159.3,160.28,14594400.0,603256.SH,20260717,宏和科技,NA,CNY
165.6,167.48,144.25,144.25,15463200.0,603256.SH,20260720,宏和科技,NA,CNY
152.13,158.68,134.01,158.68,14464000.0,603256.SH,20260721,宏和科技,NA,CNY
159.12,169.5,154.0,155.06,17391700.0,603256.SH,20260722,宏和科技,NA,CNY
158.16,167.9,152.35,153.83,14279900.0,603256.SH,20260723,宏和科技,NA,CNY
150.81,152.0,144.21,145.77,11774300.0,603256.SH,20260724,宏和科技,NA,CNY
147.67,160.35,144.39,160.35,22360400.0,603256.SH,20260727,宏和科技,NA,CNY
157.31,164.6,146.5,148.64,20463700.0,603256.SH,20260728,宏和科技,NA,CNY
148.63,154.99,133.97,139.07,25638000.0,603256.SH,20260729,宏和科技,NA,CNY
134.11,138.99,125.16,125.16,22360200.0,603256.SH,20260730,宏和科技,NA,CNY
137.5,137.68,127.52,128.13,25400600.0,603256.SH,20260731,宏和科技,NA,CNY
