open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
23.17,23.74,22.4,22.4,69010900.0,601958.SH,20260710,金钼股份,NA,CNY
22.25,22.85,21.78,22.24,67146600.0,601958.SH,20260713,金钼股份,NA,CNY
22.08,23.07,21.65,22.98,65647900.0,601958.SH,20260714,金钼股份,NA,CNY
23.1,23.15,21.55,21.55,61763200.0,601958.SH,20260715,金钼股份,NA,CNY
21.35,22.18,20.98,21.2,49119000.0,601958.SH,20260716,金钼股份,NA,CNY
21.02,21.18,19.75,19.76,58062200.0,601958.SH,20260717,金钼股份,NA,CNY
20.73,21.29,19.88,20.39,72608100.0,601958.SH,20260720,金钼股份,NA,CNY
20.43,21.28,19.08,21.2,77561100.0,601958.SH,20260721,金钼股份,NA,CNY
21.23,22.4,21.22,21.43,79244400.0,601958.SH,20260722,金钼股份,NA,CNY
21.5,22.23,21.0,21.85,61902100.0,601958.SH,20260723,金钼股份,NA,CNY
21.02,21.28,20.55,20.7,51053400.0,601958.SH,20260724,金钼股份,NA,CNY
