open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
106.9,117.0,104.0,114.14,64008300.0,002938.SZ,20260625,鹏鼎控股,NA,CNY
112.0,117.0,108.29,110.98,48781400.0,002938.SZ,20260626,鹏鼎控股,NA,CNY
108.67,109.5,99.88,101.0,65531100.0,002938.SZ,20260629,鹏鼎控股,NA,CNY
100.99,107.99,100.5,105.38,51636200.0,002938.SZ,20260630,鹏鼎控股,NA,CNY
106.38,112.62,101.0,102.4,46796000.0,002938.SZ,20260701,鹏鼎控股,NA,CNY
100.0,100.4,92.16,92.52,57054600.0,002938.SZ,20260702,鹏鼎控股,NA,CNY
92.52,98.5,92.0,96.77,41817300.0,002938.SZ,20260703,鹏鼎控股,NA,CNY
95.64,98.68,90.9,95.29,37521400.0,002938.SZ,20260706,鹏鼎控股,NA,CNY
94.48,97.4,91.0,92.43,26797400.0,002938.SZ,20260707,鹏鼎控股,NA,CNY
93.44,94.86,89.5,91.29,26774500.0,002938.SZ,20260708,鹏鼎控股,NA,CNY
93.61,95.86,88.35,95.38,38443500.0,002938.SZ,20260709,鹏鼎控股,NA,CNY
97.99,100.9,96.31,98.47,54221400.0,002938.SZ,20260710,鹏鼎控股,NA,CNY
97.63,102.38,95.45,96.3,44917600.0,002938.SZ,20260713,鹏鼎控股,NA,CNY
97.4,105.93,97.4,105.24,63848800.0,002938.SZ,20260714,鹏鼎控股,NA,CNY
105.24,106.18,100.14,103.03,42724800.0,002938.SZ,20260715,鹏鼎控股,NA,CNY
99.95,107.89,99.1,103.09,40457900.0,002938.SZ,20260716,鹏鼎控股,NA,CNY
101.09,101.24,92.78,93.89,40721900.0,002938.SZ,20260717,鹏鼎控股,NA,CNY
95.97,98.0,86.9,90.89,39287800.0,002938.SZ,20260720,鹏鼎控股,NA,CNY
91.79,96.38,81.8,95.6,36453300.0,002938.SZ,20260721,鹏鼎控股,NA,CNY
95.0,98.6,89.91,91.41,23812600.0,002938.SZ,20260722,鹏鼎控股,NA,CNY
93.23,96.0,87.0,87.61,32292700.0,002938.SZ,20260723,鹏鼎控股,NA,CNY
86.86,91.39,84.98,88.39,23467000.0,002938.SZ,20260724,鹏鼎控股,NA,CNY
88.0,93.66,87.36,93.29,22740000.0,002938.SZ,20260727,鹏鼎控股,NA,CNY
90.3,91.21,83.96,83.96,27829700.0,002938.SZ,20260728,鹏鼎控股,NA,CNY
81.71,86.0,79.53,84.5,32915500.0,002938.SZ,20260729,鹏鼎控股,NA,CNY
83.3,84.37,76.05,76.05,33908200.0,002938.SZ,20260730,鹏鼎控股,NA,CNY
