open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
124.01,133.66,120.18,132.12,15913800.0,603186.SH,20260528,华正新材,NA,CNY
131.4,138.95,129.18,132.1,16060300.0,603186.SH,20260529,华正新材,NA,CNY
130.0,130.76,120.0,120.32,16955900.0,603186.SH,20260601,华正新材,NA,CNY
121.2,123.2,114.17,121.57,15109900.0,603186.SH,20260602,华正新材,NA,CNY
120.09,123.58,116.0,118.51,14899500.0,603186.SH,20260603,华正新材,NA,CNY
118.51,125.88,115.97,123.57,13826200.0,603186.SH,20260604,华正新材,NA,CNY
120.6,129.5,118.12,123.66,14949300.0,603186.SH,20260605,华正新材,NA,CNY
115.24,136.03,114.5,136.03,24680100.0,603186.SH,20260608,华正新材,NA,CNY
143.0,149.63,137.8,149.63,19562000.0,603186.SH,20260609,华正新材,NA,CNY
152.5,164.59,152.5,163.32,22152000.0,603186.SH,20260610,华正新材,NA,CNY
166.01,174.42,159.01,170.38,19739500.0,603186.SH,20260611,华正新材,NA,CNY
176.0,187.42,170.05,170.3,21214600.0,603186.SH,20260612,华正新材,NA,CNY
178.47,187.33,178.0,187.33,6151700.0,603186.SH,20260615,华正新材,NA,CNY
200.06,206.06,198.0,206.06,5787800.0,603186.SH,20260616,华正新材,NA,CNY
215.0,226.67,214.3,226.67,16040700.0,603186.SH,20260617,华正新材,NA,CNY
223.38,239.99,221.22,238.11,17678600.0,603186.SH,20260618,华正新材,NA,CNY
238.11,258.0,229.39,249.19,19510500.0,603186.SH,20260622,华正新材,NA,CNY
248.94,248.94,229.5,231.6,13320000.0,603186.SH,20260623,华正新材,NA,CNY
236.0,254.76,234.03,250.44,15987600.0,603186.SH,20260624,华正新材,NA,CNY
250.5,269.87,241.92,262.8,14679500.0,603186.SH,20260625,华正新材,NA,CNY
261.12,267.59,242.52,247.25,11562900.0,603186.SH,20260626,华正新材,NA,CNY
246.96,250.0,222.53,227.55,16449400.0,603186.SH,20260629,华正新材,NA,CNY
224.99,228.56,215.1,225.3,16311200.0,603186.SH,20260630,华正新材,NA,CNY
222.0,227.0,210.58,212.91,12426600.0,603186.SH,20260701,华正新材,NA,CNY
208.07,211.0,192.43,196.0,12859300.0,603186.SH,20260702,华正新材,NA,CNY
196.31,209.71,190.0,199.99,13731200.0,603186.SH,20260703,华正新材,NA,CNY
203.0,209.5,179.99,186.53,14268200.0,603186.SH,20260706,华正新材,NA,CNY
186.0,193.9,182.44,185.06,10057400.0,603186.SH,20260707,华正新材,NA,CNY
189.0,192.06,176.17,177.85,8501500.0,603186.SH,20260708,华正新材,NA,CNY
181.41,189.9,177.0,188.66,11766700.0,603186.SH,20260709,华正新材,NA,CNY
189.5,193.58,178.0,178.8,12243200.0,603186.SH,20260710,华正新材,NA,CNY
172.0,179.72,160.92,160.92,12770200.0,603186.SH,20260713,华正新材,NA,CNY
161.72,177.01,161.7,177.01,20761500.0,603186.SH,20260714,华正新材,NA,CNY
183.6,186.5,170.16,173.03,19588400.0,603186.SH,20260715,华正新材,NA,CNY
169.12,190.33,166.01,177.0,21157400.0,603186.SH,20260716,华正新材,NA,CNY
178.0,184.16,159.3,159.3,20001400.0,603186.SH,20260717,华正新材,NA,CNY
163.0,163.55,143.37,143.37,13749600.0,603186.SH,20260720,华正新材,NA,CNY
140.51,149.49,129.03,148.0,26373200.0,603186.SH,20260721,华正新材,NA,CNY
142.99,156.45,136.5,138.8,23084200.0,603186.SH,20260722,华正新材,NA,CNY
141.58,149.16,133.13,133.55,16034800.0,603186.SH,20260723,华正新材,NA,CNY
129.78,135.16,124.18,124.5,14018800.0,603186.SH,20260724,华正新材,NA,CNY
126.24,136.95,120.61,135.2,13095000.0,603186.SH,20260727,华正新材,NA,CNY
70.8,76.95,70.8,76.51,50805200.0,002080.SZ,20260528,中材科技,NA,CNY
75.73,75.73,70.5,71.15,46230700.0,002080.SZ,20260529,中材科技,NA,CNY
72.4,72.4,64.04,64.04,61264800.0,002080.SZ,20260601,中材科技,NA,CNY
63.24,65.73,60.6,65.43,68404100.0,002080.SZ,20260602,中材科技,NA,CNY
64.25,67.31,62.28,63.62,71157800.0,002080.SZ,20260603,中材科技,NA,CNY
62.81,64.45,61.52,63.8,46253600.0,002080.SZ,20260604,中材科技,NA,CNY
62.8,66.35,60.93,62.73,53943600.0,002080.SZ,20260605,中材科技,NA,CNY
59.25,61.79,57.8,58.8,49100500.0,002080.SZ,20260608,中材科技,NA,CNY
61.13,64.68,60.8,64.68,45592500.0,002080.SZ,20260609,中材科技,NA,CNY
64.68,65.55,61.87,62.8,54513100.0,002080.SZ,20260610,中材科技,NA,CNY
62.47,65.0,60.76,63.88,53153000.0,002080.SZ,20260611,中材科技,NA,CNY
65.87,67.46,61.92,61.92,64734900.0,002080.SZ,20260612,中材科技,NA,CNY
64.26,68.11,62.32,68.11,55542300.0,002080.SZ,20260615,中材科技,NA,CNY
70.9,74.92,70.9,74.92,54708500.0,002080.SZ,20260616,中材科技,NA,CNY
76.26,82.41,75.76,82.41,82574300.0,002080.SZ,20260617,中材科技,NA,CNY
82.25,82.8,78.2,80.55,71875500.0,002080.SZ,20260618,中材科技,NA,CNY
81.95,85.42,79.37,84.32,74231000.0,002080.SZ,20260622,中材科技,NA,CNY
83.25,83.57,75.89,76.8,59306400.0,002080.SZ,20260623,中材科技,NA,CNY
76.99,84.48,76.99,84.48,63695000.0,002080.SZ,20260624,中材科技,NA,CNY
87.04,92.93,85.0,92.93,37853200.0,002080.SZ,20260625,中材科技,NA,CNY
95.19,102.22,94.78,97.67,89184800.0,002080.SZ,20260626,中材科技,NA,CNY
99.0,99.58,87.9,90.5,95229700.0,002080.SZ,20260629,中材科技,NA,CNY
90.0,93.8,87.76,90.0,56531500.0,002080.SZ,20260630,中材科技,NA,CNY
93.0,94.2,87.77,88.7,45008000.0,002080.SZ,20260701,中材科技,NA,CNY
84.3,86.8,81.59,82.22,46358400.0,002080.SZ,20260702,中材科技,NA,CNY
80.81,89.78,80.33,85.09,47211500.0,002080.SZ,20260703,中材科技,NA,CNY
84.47,85.96,76.58,76.58,47879200.0,002080.SZ,20260706,中材科技,NA,CNY
77.18,79.89,72.42,74.3,45149200.0,002080.SZ,20260707,中材科技,NA,CNY
75.32,78.69,72.06,72.74,45769700.0,002080.SZ,20260708,中材科技,NA,CNY
74.92,76.17,70.01,74.75,53908800.0,002080.SZ,20260709,中材科技,NA,CNY
74.74,78.08,70.5,70.89,52303600.0,002080.SZ,20260710,中材科技,NA,CNY
69.48,71.68,65.88,66.64,50758800.0,002080.SZ,20260713,中材科技,NA,CNY
66.6,72.92,65.31,72.35,50760200.0,002080.SZ,20260714,中材科技,NA,CNY
72.29,74.0,67.39,67.62,37788500.0,002080.SZ,20260715,中材科技,NA,CNY
65.0,65.88,60.86,60.86,48791800.0,002080.SZ,20260716,中材科技,NA,CNY
59.75,60.75,54.77,55.85,62010500.0,002080.SZ,20260717,中材科技,NA,CNY
58.01,59.31,50.27,50.28,57750800.0,002080.SZ,20260720,中材科技,NA,CNY
50.94,54.32,45.25,53.63,74889700.0,002080.SZ,20260721,中材科技,NA,CNY
52.5,55.24,49.41,50.08,51393700.0,002080.SZ,20260722,中材科技,NA,CNY
50.18,53.18,49.05,50.1,39143600.0,002080.SZ,20260723,中材科技,NA,CNY
48.96,50.27,46.9,47.22,36271100.0,002080.SZ,20260724,中材科技,NA,CNY
47.56,51.94,47.21,51.94,45841500.0,002080.SZ,20260727,中材科技,NA,CNY
10.48,11.51,10.48,11.51,232484200.0,600110.SH,20260528,诺德股份,NA,CNY
11.7,12.66,11.51,12.66,277103700.0,600110.SH,20260529,诺德股份,NA,CNY
12.61,13.19,12.2,12.37,312431000.0,600110.SH,20260601,诺德股份,NA,CNY
12.18,12.32,11.33,11.84,211983700.0,600110.SH,20260602,诺德股份,NA,CNY
11.52,12.73,11.52,12.04,222704000.0,600110.SH,20260603,诺德股份,NA,CNY
11.89,11.9,11.26,11.54,176615500.0,600110.SH,20260604,诺德股份,NA,CNY
11.42,11.95,10.87,11.29,184085100.0,600110.SH,20260605,诺德股份,NA,CNY
10.7,11.27,10.52,10.74,133355700.0,600110.SH,20260608,诺德股份,NA,CNY
11.0,11.81,10.99,11.81,102525200.0,600110.SH,20260609,诺德股份,NA,CNY
12.38,12.58,11.8,12.2,223809000.0,600110.SH,20260610,诺德股份,NA,CNY
12.21,12.45,11.88,12.22,173258400.0,600110.SH,20260611,诺德股份,NA,CNY
12.52,13.44,12.3,12.94,279825100.0,600110.SH,20260612,诺德股份,NA,CNY
13.6,14.23,13.59,14.23,69901800.0,600110.SH,20260615,诺德股份,NA,CNY
15.65,15.65,15.65,15.65,10811600.0,600110.SH,20260616,诺德股份,NA,CNY
17.22,17.22,17.22,17.22,16223500.0,600110.SH,20260617,诺德股份,NA,CNY
17.5,18.42,17.0,17.57,492845600.0,600110.SH,20260618,诺德股份,NA,CNY
17.32,17.84,16.35,17.15,351885300.0,600110.SH,20260622,诺德股份,NA,CNY
16.5,16.55,15.44,15.44,160469500.0,600110.SH,20260623,诺德股份,NA,CNY
14.45,15.44,14.41,15.17,263476600.0,600110.SH,20260624,诺德股份,NA,CNY
14.95,16.1,14.66,15.77,266245400.0,600110.SH,20260625,诺德股份,NA,CNY
15.4,16.55,15.1,15.29,239141900.0,600110.SH,20260626,诺德股份,NA,CNY
15.0,16.08,14.4,14.73,194758900.0,600110.SH,20260629,诺德股份,NA,CNY
14.66,15.2,14.42,15.09,163486100.0,600110.SH,20260630,诺德股份,NA,CNY
15.25,15.96,14.99,15.33,208513700.0,600110.SH,20260701,诺德股份,NA,CNY
14.51,15.5,14.02,14.53,185394500.0,600110.SH,20260702,诺德股份,NA,CNY
14.57,15.98,14.51,15.75,245553500.0,600110.SH,20260703,诺德股份,NA,CNY
15.6,16.49,14.2,14.39,242603300.0,600110.SH,20260706,诺德股份,NA,CNY
14.36,15.83,14.26,15.23,280807500.0,600110.SH,20260707,诺德股份,NA,CNY
15.07,15.68,13.71,13.71,243535300.0,600110.SH,20260708,诺德股份,NA,CNY
13.7,13.96,12.56,13.44,252372200.0,600110.SH,20260709,诺德股份,NA,CNY
13.44,14.07,12.79,12.82,150755800.0,600110.SH,20260710,诺德股份,NA,CNY
12.42,12.8,11.54,11.54,125769200.0,600110.SH,20260713,诺德股份,NA,CNY
11.24,12.19,11.14,12.14,137026300.0,600110.SH,20260714,诺德股份,NA,CNY
12.38,12.43,11.57,11.66,98629900.0,600110.SH,20260715,诺德股份,NA,CNY
11.4,11.71,10.8,10.94,99537500.0,600110.SH,20260716,诺德股份,NA,CNY
10.94,10.98,9.85,9.95,110603200.0,600110.SH,20260717,诺德股份,NA,CNY
10.2,10.28,8.96,8.96,107048300.0,600110.SH,20260720,诺德股份,NA,CNY
8.99,9.37,8.06,9.34,163357400.0,600110.SH,20260721,诺德股份,NA,CNY
9.29,9.46,8.76,8.85,115437700.0,600110.SH,20260722,诺德股份,NA,CNY
9.0,9.54,8.91,9.14,127399200.0,600110.SH,20260723,诺德股份,NA,CNY
9.0,9.16,8.69,8.7,77313400.0,600110.SH,20260724,诺德股份,NA,CNY
8.84,9.43,8.66,9.37,117687800.0,600110.SH,20260727,诺德股份,NA,CNY
