open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
18.36,19.13,16.8,18.79,128764900.0,000070.SZ,20260706,特发信息,NA,CNY
18.4,18.94,17.91,18.18,74993600.0,000070.SZ,20260707,特发信息,NA,CNY
18.31,18.44,17.09,17.42,66124800.0,000070.SZ,20260708,特发信息,NA,CNY
18.7,18.86,17.5,18.18,127413100.0,000070.SZ,20260709,特发信息,NA,CNY
18.15,18.92,17.88,18.0,116470500.0,000070.SZ,20260710,特发信息,NA,CNY
17.09,17.31,16.2,16.2,69521600.0,000070.SZ,20260713,特发信息,NA,CNY
15.22,16.52,14.68,16.37,84822200.0,000070.SZ,20260714,特发信息,NA,CNY
16.26,16.4,15.55,15.6,55340100.0,000070.SZ,20260715,特发信息,NA,CNY
15.26,15.65,14.7,14.78,53746400.0,000070.SZ,20260716,特发信息,NA,CNY
14.65,14.76,13.31,13.5,62063800.0,000070.SZ,20260717,特发信息,NA,CNY
13.98,14.22,12.45,12.85,66176400.0,000070.SZ,20260720,特发信息,NA,CNY
13.08,13.79,11.57,13.75,83326900.0,000070.SZ,20260721,特发信息,NA,CNY
13.28,13.9,13.24,13.37,57333200.0,000070.SZ,20260722,特发信息,NA,CNY
13.4,14.06,13.3,13.68,53127300.0,000070.SZ,20260723,特发信息,NA,CNY
13.34,13.49,12.85,13.0,38332800.0,000070.SZ,20260724,特发信息,NA,CNY
12.9,13.74,12.89,13.66,47089000.0,000070.SZ,20260727,特发信息,NA,CNY
13.52,13.9,12.96,13.03,44816500.0,000070.SZ,20260728,特发信息,NA,CNY
12.99,13.15,12.38,12.72,45464400.0,000070.SZ,20260729,特发信息,NA,CNY
12.64,12.95,12.0,12.18,42287800.0,000070.SZ,20260730,特发信息,NA,CNY
12.8,13.08,12.68,12.68,50593000.0,000070.SZ,20260731,特发信息,NA,CNY
