open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
38.94,38.94,38.94,38.94,11516900.0,600673.SH,20260506,东阳光,NA,CNY
42.83,42.83,42.83,42.83,18588000.0,600673.SH,20260507,东阳光,NA,CNY
42.83,42.83,39.77,39.9,222919600.0,600673.SH,20260508,东阳光,NA,CNY
40.16,41.0,37.85,39.02,156226900.0,600673.SH,20260511,东阳光,NA,CNY
38.51,39.05,36.92,37.45,112895500.0,600673.SH,20260512,东阳光,NA,CNY
37.35,39.35,37.35,39.28,136212000.0,600673.SH,20260513,东阳光,NA,CNY
39.67,39.68,37.03,38.03,122198500.0,600673.SH,20260514,东阳光,NA,CNY
37.64,38.6,36.2,36.51,80773700.0,600673.SH,20260515,东阳光,NA,CNY
36.1,37.44,36.1,36.63,58036100.0,600673.SH,20260518,东阳光,NA,CNY
36.8,37.99,35.51,37.9,77434200.0,600673.SH,20260519,东阳光,NA,CNY
37.68,38.8,37.1,38.46,83605000.0,600673.SH,20260520,东阳光,NA,CNY
38.7,38.87,35.99,36.18,73454500.0,600673.SH,20260521,东阳光,NA,CNY
36.53,39.02,35.98,38.78,110172300.0,600673.SH,20260522,东阳光,NA,CNY
38.77,39.76,37.33,38.32,81187900.0,600673.SH,20260525,东阳光,NA,CNY
38.0,38.5,35.73,36.8,77381000.0,600673.SH,20260526,东阳光,NA,CNY
39.0,40.4,38.05,39.33,144451600.0,600673.SH,20260527,东阳光,NA,CNY
39.68,40.55,38.8,39.31,84037900.0,600673.SH,20260528,东阳光,NA,CNY
39.2,39.6,35.38,35.62,126715400.0,600673.SH,20260529,东阳光,NA,CNY
34.71,37.32,33.96,35.75,92378400.0,600673.SH,20260601,东阳光,NA,CNY
37.6,37.8,34.42,35.62,88050000.0,600673.SH,20260602,东阳光,NA,CNY
34.52,36.0,34.48,34.79,76976300.0,600673.SH,20260603,东阳光,NA,CNY
34.25,34.3,33.02,33.33,73887000.0,600673.SH,20260604,东阳光,NA,CNY
33.12,34.68,31.59,33.17,76474100.0,600673.SH,20260605,东阳光,NA,CNY
31.78,32.27,31.0,31.55,54776300.0,600673.SH,20260608,东阳光,NA,CNY
32.18,34.71,31.66,34.71,94264800.0,600673.SH,20260609,东阳光,NA,CNY
33.99,34.06,32.78,33.3,64556600.0,600673.SH,20260610,东阳光,NA,CNY
33.3,33.78,32.81,33.14,38689500.0,600673.SH,20260611,东阳光,NA,CNY
33.64,33.79,31.46,31.46,56285500.0,600673.SH,20260612,东阳光,NA,CNY
32.66,33.26,31.51,33.1,56349900.0,600673.SH,20260615,东阳光,NA,CNY
33.71,34.07,32.3,32.63,71340100.0,600673.SH,20260616,东阳光,NA,CNY
32.3,35.89,32.3,35.89,145511800.0,600673.SH,20260617,东阳光,NA,CNY
36.0,37.2,35.89,36.26,96114000.0,600673.SH,20260618,东阳光,NA,CNY
36.5,37.03,34.77,35.1,87528000.0,600673.SH,20260622,东阳光,NA,CNY
35.62,36.11,33.6,33.8,68067500.0,600673.SH,20260623,东阳光,NA,CNY
33.18,37.08,32.67,36.34,91382800.0,600673.SH,20260624,东阳光,NA,CNY
36.41,37.8,35.61,36.36,81455000.0,600673.SH,20260625,东阳光,NA,CNY
36.37,36.37,33.74,34.28,60419700.0,600673.SH,20260626,东阳光,NA,CNY
34.17,34.25,31.8,32.16,61154600.0,600673.SH,20260629,东阳光,NA,CNY
32.01,33.93,31.68,33.58,44131700.0,600673.SH,20260630,东阳光,NA,CNY
33.5,36.94,32.03,36.94,120577900.0,600673.SH,20260701,东阳光,NA,CNY
36.0,38.45,34.68,36.46,127557000.0,600673.SH,20260702,东阳光,NA,CNY
36.45,37.27,35.25,36.25,74707200.0,600673.SH,20260703,东阳光,NA,CNY
36.55,37.25,35.46,36.82,75910600.0,600673.SH,20260706,东阳光,NA,CNY
36.55,37.45,33.78,34.93,69324300.0,600673.SH,20260707,东阳光,NA,CNY
35.0,37.46,34.61,36.0,59083600.0,600673.SH,20260708,东阳光,NA,CNY
36.0,38.5,35.5,38.34,95560100.0,600673.SH,20260709,东阳光,NA,CNY
37.58,39.76,37.1,37.15,84302100.0,600673.SH,20260710,东阳光,NA,CNY
37.32,39.9,37.16,38.25,100153500.0,600673.SH,20260713,东阳光,NA,CNY
37.0,39.68,36.28,38.75,92489600.0,600673.SH,20260714,东阳光,NA,CNY
38.53,38.75,36.86,37.61,55689300.0,600673.SH,20260715,东阳光,NA,CNY
36.68,37.18,35.8,35.99,46643200.0,600673.SH,20260716,东阳光,NA,CNY
35.2,35.3,32.63,32.77,53971500.0,600673.SH,20260717,东阳光,NA,CNY
33.07,33.5,29.49,29.49,49657500.0,600673.SH,20260720,东阳光,NA,CNY
29.41,31.0,26.54,30.41,85349400.0,600673.SH,20260721,东阳光,NA,CNY
29.6,31.35,29.05,29.5,65061800.0,600673.SH,20260722,东阳光,NA,CNY
29.22,30.56,29.15,30.16,48103900.0,600673.SH,20260723,东阳光,NA,CNY
29.5,30.43,28.22,28.31,43852200.0,600673.SH,20260724,东阳光,NA,CNY
28.5,31.0,28.23,30.75,53761900.0,600673.SH,20260727,东阳光,NA,CNY
29.92,30.42,28.08,28.19,49624900.0,600673.SH,20260728,东阳光,NA,CNY
28.25,28.5,26.66,28.02,37775800.0,600673.SH,20260729,东阳光,NA,CNY
28.0,28.08,25.61,25.78,43333300.0,600673.SH,20260730,东阳光,NA,CNY
27.58,28.36,27.5,28.36,49528000.0,600673.SH,20260731,东阳光,NA,CNY
