open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
27.47,28.07,27.4,27.4,14331900.0,600895.SH,20260724,张江高科,NA,CNY
27.03,28.56,27.0,28.22,17551500.0,600895.SH,20260727,张江高科,NA,CNY
31.04,31.04,31.04,31.04,15483100.0,600895.SH,20260728,张江高科,NA,CNY
32.0,33.36,31.05,31.35,90372200.0,600895.SH,20260729,张江高科,NA,CNY
30.09,33.58,29.51,32.48,85325500.0,600895.SH,20260730,张江高科,NA,CNY
31.77,33.58,31.62,32.15,71214300.0,600895.SH,20260731,张江高科,NA,CNY
88.89,95.33,86.46,92.54,48658200.0,002222.SZ,20260506,福晶科技,NA,CNY
92.54,100.32,90.38,98.27,45332400.0,002222.SZ,20260507,福晶科技,NA,CNY
95.78,108.1,93.9,108.1,57504400.0,002222.SZ,20260508,福晶科技,NA,CNY
113.85,113.85,104.19,108.55,66810200.0,002222.SZ,20260511,福晶科技,NA,CNY
110.8,117.4,104.15,113.21,68129100.0,002222.SZ,20260512,福晶科技,NA,CNY
107.91,118.84,107.91,116.17,50744700.0,002222.SZ,20260513,福晶科技,NA,CNY
115.59,124.44,112.98,113.61,43545900.0,002222.SZ,20260514,福晶科技,NA,CNY
112.59,116.85,104.16,105.68,47766600.0,002222.SZ,20260515,福晶科技,NA,CNY
102.87,108.36,102.87,104.59,34380900.0,002222.SZ,20260518,福晶科技,NA,CNY
103.02,105.74,98.18,105.31,34510300.0,002222.SZ,20260519,福晶科技,NA,CNY
104.85,110.8,101.17,107.96,42015300.0,002222.SZ,20260520,福晶科技,NA,CNY
108.85,109.7,99.87,100.45,47238100.0,002222.SZ,20260521,福晶科技,NA,CNY
100.45,106.86,98.77,105.42,45655800.0,002222.SZ,20260522,福晶科技,NA,CNY
108.86,113.85,106.77,111.75,52071200.0,002222.SZ,20260525,福晶科技,NA,CNY
110.86,112.68,102.07,103.87,40990200.0,002222.SZ,20260526,福晶科技,NA,CNY
102.07,106.13,98.54,100.12,38947600.0,002222.SZ,20260527,福晶科技,NA,CNY
101.89,108.49,99.39,107.7,47811500.0,002222.SZ,20260528,福晶科技,NA,CNY
109.86,110.51,99.67,100.43,41993200.0,002222.SZ,20260529,福晶科技,NA,CNY
99.38,100.23,90.88,91.22,39746300.0,002222.SZ,20260601,福晶科技,NA,CNY
92.86,94.93,89.14,93.53,30821400.0,002222.SZ,20260602,福晶科技,NA,CNY
95.4,102.89,95.4,98.87,46123500.0,002222.SZ,20260603,福晶科技,NA,CNY
95.69,98.53,95.39,97.07,29510800.0,002222.SZ,20260604,福晶科技,NA,CNY
96.18,99.87,93.67,94.28,29503500.0,002222.SZ,20260605,福晶科技,NA,CNY
87.97,90.74,85.87,86.39,32435200.0,002222.SZ,20260608,福晶科技,NA,CNY
88.09,91.08,87.12,90.8,26467700.0,002222.SZ,20260609,福晶科技,NA,CNY
89.23,89.94,86.67,87.92,20434000.0,002222.SZ,20260610,福晶科技,NA,CNY
87.77,92.71,87.77,90.6,28779200.0,002222.SZ,20260611,福晶科技,NA,CNY
93.86,93.87,89.16,90.26,25811100.0,002222.SZ,20260612,福晶科技,NA,CNY
90.88,96.35,89.96,96.17,35212700.0,002222.SZ,20260615,福晶科技,NA,CNY
96.17,101.59,94.91,99.97,42264400.0,002222.SZ,20260616,福晶科技,NA,CNY
97.74,104.59,97.32,104.33,44440100.0,002222.SZ,20260617,福晶科技,NA,CNY
102.31,103.45,100.75,102.87,36485400.0,002222.SZ,20260618,福晶科技,NA,CNY
103.23,108.01,99.49,101.39,44305500.0,002222.SZ,20260622,福晶科技,NA,CNY
99.87,99.87,91.25,92.88,45043900.0,002222.SZ,20260623,福晶科技,NA,CNY
90.84,96.13,90.59,94.9,30065200.0,002222.SZ,20260624,福晶科技,NA,CNY
95.88,99.37,92.88,98.18,38317200.0,002222.SZ,20260625,福晶科技,NA,CNY
96.03,96.07,90.0,90.06,34017600.0,002222.SZ,20260626,福晶科技,NA,CNY
